customer_id,gender,region,branch,marital_status,employment_status,account_type,account_open_date,last_transaction_date,months_active,account_balance_ksh,monthly_income_ksh,credit_score,num_transactions_30d,num_products_held,loan_type,loan_amount_ksh,loan_outstanding_ksh,monthly_repayment_ksh,churn_label,days_since_last_txn,account_age_months,loan_to_income_ratio,repayment_burden,balance_to_income_ratio,has_loan
CUS04762,Male,Nairobi,Town Centre,Single,Employed,Fixed Deposit,2021-01-10,2021-01-17,27,650225.04,374435.09,671.0,20,5,No Loan,1112919.93,659692.95,39557.32,0,1445,47.70039421813403,21.142023307698,0.10564533361443233,1.7365494243608417,1
CUS04763,Male,Eldoret,Main Branch,Single,Business Owner,Fixed Deposit,2021-03-19,2021-07-30,7,210711.14,113103.05,759.0,17,5,No Loan,0.0,0.0,0.0,0,1251,45.466491458607095,0.0,0.0,1.8630013956299145,0
CUS04764,Male,Kisumu,Airport Road,Divorced,Retired,Business,2023-12-30,2024-07-15,21,42873.55,145090.65,673.0,23,3,No Loan,0.0,0.0,0.0,0,170,12.089356110381077,0.0,0.0,0.2954949199000763,0
CUS04765,Female,Kisumu,Market Branch,Single,Self-Employed,Joint,2022-02-13,2024-12-31,27,115956.85,67887.33,636.0,29,3,No Loan,28068.44,27239.21,1230.01,0,1,34.59264126149803,4.814897271700035,0.018118402947943306,1.708077928532467,1
CUS04766,Female,Mombasa,Airport Road,Single,Retired,Current,2023-02-04,2023-06-04,14,705253.2050000001,54046.36,652.0,19,1,Education,816930.28,346980.29,27529.47,0,577,22.897503285151117,77.04059033762866,0.50936769839819,13.049041693094596,1
CUS04767,Male,Mombasa,Town Centre,Single,Employed,Joint,2021-01-29,2023-05-02,32,292294.21,82961.62,733.0,24,5,Auto,829998.98,407883.16,13951.36,0,610,47.07621550591327,58.99834067849688,0.1681664364799048,3.52324617094025,1
CUS04768,Male,Kisumu,Town Centre,Divorced,Employed,Current,2022-10-22,2023-10-13,29,15365.87,233759.45,550.0,27,2,Auto,64213.27,30780.43,529.09,0,446,26.346911957950066,1.5801079271875427,0.0022633951269135856,0.06573368477723575,1
CUS04769,Male,Nairobi,Town Centre,Widowed,Business Owner,Current,2023-12-24,2024-03-31,24,183816.24,26429.2,611.0,28,5,Business,179424.66,64013.33,1418.82,0,276,12.28646517739816,29.064820728588074,0.05368380427708746,6.955043663826373,1
CUS04770,Female,Thika,Industrial Area,Single,Retired,Savings,2022-01-26,2024-05-05,28,63600.79,72372.6,583.0,26,4,Auto,0.0,0.0,0.0,0,241,35.183968462549274,0.0,0.0,0.8787965334947203,0
CUS04771,Male,Mombasa,Market Branch,Widowed,Employed,Current,2021-02-06,2024-02-10,24,1051.01,93728.54,526.0,22,4,Mortgage,0.0,0.0,0.0,0,326,46.81340341655716,0.0,0.0,0.011213340141647357,0
CUS04772,Female,Nairobi,Town Centre,Single,Business Owner,Current,2024-10-17,2024-10-17,2,77496.62,39929.86,593.0,23,2,No Loan,1568473.53,247264.21,15934.2,0,76,2.4967148488830486,74.30956482191522,0.3990547424909579,1.9408187256354015,1
CUS04773,Female,Mombasa,Airport Road,Single,Employed,Fixed Deposit,2021-01-09,2021-03-17,31,40133.77,169426.64,617.0,26,3,Auto,327986.05,280403.7,22336.82,0,1386,47.73324572930355,19.860184915430064,0.13183770863897198,0.23687992632091384,1
CUS04774,Female,Nairobi,Market Branch,Divorced,Unemployed,Business,2024-07-07,2024-07-07,12,256280.44,312178.34,665.0,24,5,Auto,0.0,0.0,0.0,0,178,5.847568988173456,0.0,0.0,0.8209424138779134,0
CUS04775,Female,Nakuru,Market Branch,Divorced,Retired,Fixed Deposit,2022-05-25,2023-03-30,1,61721.86,54461.05,671.0,29,4,No Loan,356453.94,349765.45,13243.81,0,643,31.274638633377133,77.06765477345736,0.24317948331881223,1.1333211533747514,1
CUS04776,Female,Eldoret,Market Branch,Widowed,Employed,Savings,2022-04-09,2023-09-23,21,263624.31,39627.77,631.0,27,2,No Loan,0.0,0.0,0.0,0,466,32.78580814717477,0.0,0.0,6.652514385745149,0
CUS04777,Male,Kisumu,CBD Branch,Divorced,Business Owner,Savings,2024-11-21,2024-11-21,29,89.72,51083.32,661.0,27,1,No Loan,254296.64,166514.63,5382.35,0,41,1.3469119579500657,39.11600812163344,0.1053641384310965,0.0017563462985569459,1
CUS04778,Female,Nakuru,Airport Road,Divorced,Employed,Joint,2022-12-07,2024-04-25,30,55186.2,153242.68,555.0,24,4,No Loan,130550.23,22198.93,471.7,0,251,24.83574244415243,1.7383352992782428,0.0030781241883788514,0.36012291092794774,1
CUS04779,Female,Kisumu,Westlands,Single,Employed,Savings,2022-10-02,2024-06-06,42,41395.68,82956.63,595.0,26,4,Mortgage,197733.03,81109.49,3017.66,0,209,27.003942181340342,11.732803996497928,0.03637635713986935,0.49900387708613525,1
CUS04780,Male,Nyeri,Westlands,Single,Unemployed,Business,2021-09-22,2024-10-21,1,39901.27,3664.45,635.0,25,5,Personal,0.0,0.0,0.0,1,72,39.32325886990802,0.0,0.0,10.88874728813328,0
CUS04781,Male,Thika,Market Branch,Divorced,Employed,Current,2021-07-30,2023-09-27,22,10593.41,62500.57,642.0,25,3,Personal,344516.39,182417.17,3051.07,0,462,41.09724047306176,35.023777223151725,0.0488166747919259,0.16949301422371027,1
CUS04782,Male,Nairobi,Airport Road,Married,Employed,Fixed Deposit,2023-02-25,2023-02-25,42,31076.56,1396.12,645.0,19,4,Education,218673.21,199898.61,6000.25,1,676,22.207621550591327,1718.1784660344383,4.297803913703693,22.25923273071083,1
CUS04783,Female,Mombasa,Main Branch,Married,Employed,Joint,2023-10-28,2023-10-28,8,121637.51,120599.39,608.0,27,4,Auto,0.0,0.0,0.0,0,431,14.159001314060447,0.0,0.0,1.008608003738659,0
CUS04784,Female,Mombasa,Industrial Area,Divorced,Unemployed,Savings,2024-04-20,2024-04-20,13,51661.37,31836.94,589.0,30,5,No Loan,0.0,0.0,0.0,0,256,8.409986859395532,0.0,0.0,1.6226864139581256,0
CUS04785,Male,Nyeri,Town Centre,Widowed,Employed,Savings,2022-09-19,2022-09-19,14,81036.82,51093.85,850.0,19,3,Education,2686.86,2644.81,52.32,0,835,27.43101182654402,0.6211651695849891,0.0010239979958449011,1.5860386328295872,1
CUS04786,Male,Mombasa,Airport Road,Single,Employed,Business,2021-12-09,2023-05-15,42,70949.27,54046.36,692.0,19,1,No Loan,164658.23,83729.55,3375.06,0,597,36.760840998685936,18.590606286898876,0.06244749877697591,1.3127483516003668,1
CUS04787,Male,Nyeri,CBD Branch,Single,Retired,Fixed Deposit,2021-05-14,2024-03-26,1,313006.09,3804.97,653.0,25,1,Auto,0.0,0.0,0.0,0,281,43.62680683311432,0.0,0.0,82.26243308094415,0
CUS04788,Female,Eldoret,Main Branch,Married,Employed,Joint,2021-04-04,2022-10-09,32,353554.61,13809.49,601.0,19,1,Mortgage,621843.49,529455.32,10985.35,0,815,44.940867279894874,460.07954240163826,0.7954928096548098,25.602293060786458,1
CUS04789,Male,Eldoret,CBD Branch,Single,Unemployed,Fixed Deposit,2022-09-03,2024-02-08,38,101873.91,40594.56,583.0,17,1,Business,876108.73,262289.17,8209.45,0,328,27.95663600525624,77.53428144066594,0.20223029883807095,2.509545860332025,1
CUS04790,Male,Thika,CBD Branch,Single,Self-Employed,Fixed Deposit,2022-08-19,2022-08-19,12,60106.55,20901.41,609.0,19,3,Auto,0.0,0.0,0.0,0,866,28.44940867279895,0.0,0.0,2.8757174755195942,0
CUS04791,Female,Kisumu,Town Centre,Divorced,Business Owner,Joint,2023-07-23,2023-07-23,47,16941.83,54046.36,643.0,22,1,Education,265609.71,168058.73,3915.66,0,528,17.345597897503286,37.314349384491386,0.0724500225362078,0.3134684741026038,1
CUS04792,Female,Mombasa,Industrial Area,Single,Employed,Savings,2023-12-02,2024-08-20,45,459932.48,504482.53,469.0,17,5,Education,0.0,0.0,0.0,1,134,13.009198423127463,0.0,0.0,0.9116915901924294,0
CUS04793,Male,Nakuru,Industrial Area,Single,Employed,Business,2024-05-06,2024-05-06,47,9317.53,139627.23,494.0,35,5,No Loan,0.0,0.0,0.0,0,240,7.884362680683311,0.0,0.0,0.06673146778031763,0
CUS04794,Female,Kisumu,Westlands,Married,Employed,Business,2023-12-10,2023-12-10,16,52998.57,172265.52,569.0,15,5,Auto,0.0,0.0,0.0,0,388,12.746386333771353,0.0,0.0,0.3076562854830148,0
CUS04795,Female,Eldoret,CBD Branch,Divorced,Employed,Business,2022-11-23,2022-11-23,24,53087.43,221239.05,636.0,20,1,No Loan,66650.28,25307.66,563.27,0,770,25.29566360052562,1.3726867838204875,0.0025459791117345694,0.23995506218273854,1
CUS04796,Male,Eldoret,Market Branch,Divorced,Business Owner,Joint,2023-06-08,2023-10-11,44,57937.92,33354.76,600.0,21,5,Education,297619.37,245449.39,5745.07,0,448,18.823915900131404,88.30501793447172,0.17224138323885405,1.7370210428736406,1
CUS04797,Male,Mombasa,Airport Road,Divorced,Employed,Fixed Deposit,2024-11-07,2024-11-07,20,26920.48,28200.63,738.0,30,5,No Loan,0.0,0.0,0.0,0,55,1.8068331143232588,0.0,0.0,0.9546056240587533,0
CUS04798,Male,Eldoret,Market Branch,Single,Employed,Business,2021-10-02,2024-08-16,43,229290.32,54046.36,501.0,24,2,No Loan,169084.3,58698.11,1021.84,0,138,38.99474375821288,13.032835513807035,0.01890673118411675,4.242474793862159,1
CUS04799,Female,Nairobi,CBD Branch,Widowed,Retired,Business,2022-12-03,2022-12-12,44,19601.38,141811.58,559.0,12,1,Education,521891.87,499702.97,18211.12,0,751,24.967148488830485,42.28452739896136,0.12841772159932216,0.13822129335277136,1
CUS04800,Female,Eldoret,Westlands,Married,Employed,Fixed Deposit,2023-10-01,2023-10-01,32,151140.33,91042.79,741.0,26,5,Mortgage,0.0,0.0,0.0,1,458,15.045992115637318,0.0,0.0,1.660102134391971,0
CUS04801,Male,Thika,CBD Branch,Single,Unemployed,Savings,2023-01-06,2024-11-29,27,19832.02,21553.01,630.0,24,3,Education,407512.3,402262.51,6773.73,0,33,23.850197109067015,223.96640283654116,0.31428232065962014,0.920150828120991,1
CUS04802,Female,Mombasa,Industrial Area,Married,Employed,Savings,2022-01-21,2023-06-13,34,10972.02,37855.91,690.0,25,5,No Loan,265857.61,113793.15,2379.62,0,568,35.34822601839684,36.071456213838204,0.062859933891432,0.28983638221878694,1
CUS04803,Male,Kisumu,Westlands,Married,Business Owner,Business,2021-12-04,2021-12-04,22,360244.02,56532.93,784.0,28,2,Personal,92544.24,63327.81,1984.59,0,1124,36.925098554533506,13.442319724097086,0.0351050263978888,6.372286382467705,1
CUS04804,Female,Eldoret,Main Branch,Single,Employed,Fixed Deposit,2023-04-07,2023-04-07,3,31632.0,60085.85,564.0,20,3,Personal,38451.32,25009.88,439.36,0,635,20.86070959264126,4.994829231840775,0.007312204121269817,0.526446742452674,1
CUS04805,Female,Nakuru,Market Branch,Single,Employed,Savings,2021-02-09,2022-08-13,17,258265.19,175662.01,612.0,26,3,No Loan,0.0,0.0,0.0,0,872,46.71484888304862,0.0,0.0,1.4702392964762272,0
CUS04806,Male,Nyeri,CBD Branch,Married,Business Owner,Current,2022-04-13,2022-04-13,14,117997.04,38315.95,598.0,20,4,Business,29716.04,3996.36,246.57,0,994,32.65440210249671,1.2516020090849895,0.006435179083384335,3.0795801748358063,1
CUS04807,Male,Nakuru,Market Branch,Divorced,Employed,Current,2022-04-05,2023-08-20,27,12158.17,191334.32,463.0,23,2,No Loan,0.0,0.0,0.0,0,500,32.91721419185282,0.0,0.0,0.06354411482477372,0
CUS04808,Female,Nairobi,CBD Branch,Divorced,Employed,Joint,2021-09-26,2022-12-06,39,466665.38,46581.08,595.0,19,2,Personal,794125.97,729328.32,35503.11,0,757,39.19185282522996,187.88615120130316,0.7621787644253847,10.01834607527348,1
CUS04809,Female,Kisumu,Town Centre,Single,Employed,Joint,2022-03-09,2023-06-17,20,42545.77,109751.15,690.0,21,5,Personal,207561.37,99927.94,1783.7,0,564,33.8042049934297,10.925947290757318,0.016252221502918194,0.38765671248091704,1
CUS04810,Female,Nairobi,Industrial Area,Single,Employed,Business,2021-02-14,2022-04-21,46,294537.42,213031.98,663.0,19,2,Mortgage,0.0,0.0,0.0,0,986,46.55059132720105,0.0,0.0,1.3825972044197306,0
CUS04811,Female,Thika,Main Branch,Divorced,Unemployed,Fixed Deposit,2024-04-22,2024-04-22,31,27734.53,190509.23,669.0,20,3,Auto,846929.22,247432.79,9265.19,0,254,8.344283837056505,15.585562337320875,0.048633811600624285,0.14558103037842313,1
CUS04812,Female,Nairobi,CBD Branch,Single,Employed,Joint,2023-10-31,2023-10-31,41,288563.63,4691.12,589.0,22,3,No Loan,125908.44,125616.53,2297.96,0,428,14.060446780551905,321.33016422517437,0.48985316939238394,61.512736830437085,1
CUS04813,Male,Mombasa,CBD Branch,Divorced,Self-Employed,Fixed Deposit,2021-12-13,2024-04-18,31,1997.56,18423.96,567.0,18,5,No Loan,63439.79,46172.93,3284.32,0,258,36.629434954007884,30.073619352191386,0.17826352206583168,0.1084218593613968,1
CUS04814,Male,Mombasa,Main Branch,Married,Self-Employed,Current,2021-09-10,2024-11-03,29,107548.51,51839.44,721.0,14,3,Mortgage,0.0,0.0,0.0,0,59,39.71747700394218,0.0,0.0,2.0746464467980363,0
CUS04815,Female,Mombasa,Town Centre,Single,Self-Employed,Fixed Deposit,2023-01-21,2023-01-21,42,220088.3,45187.96,580.0,20,5,No Loan,519497.86,237501.46,4173.5,0,711,23.35742444152431,63.07028509363998,0.0923586725313557,4.8705075422745345,1
CUS04816,Female,Nakuru,Industrial Area,Divorced,Retired,Business,2024-12-27,2024-12-27,43,409534.06,81930.49,617.0,19,4,Education,457713.58,419406.3,7904.62,1,5,0.164257555847569,61.428603685880546,0.09647958897841329,4.998554994605793,1
CUS04817,Female,Eldoret,Market Branch,Widowed,Employed,Savings,2024-08-25,2024-09-07,32,359867.93,231611.68,633.0,14,2,Personal,0.0,0.0,0.0,0,116,4.23784494086728,0.0,0.0,1.5537555359902402,0
CUS04818,Male,Kisumu,Airport Road,Single,Employed,Joint,2021-03-18,2023-08-18,30,256907.48,9539.15,736.0,18,2,No Loan,0.0,0.0,0.0,0,502,45.499342969776606,0.0,0.0,26.931904834288172,0
CUS04819,Male,Nyeri,Main Branch,Single,Unemployed,Fixed Deposit,2023-02-08,2023-02-08,43,328644.95,48097.77,697.0,20,2,Education,279484.41,51796.13,2343.09,0,693,22.766097240473062,12.922710553940444,0.048715148332240776,6.832852125992536,1
CUS04820,Female,Mombasa,Industrial Area,Single,Retired,Business,2024-08-04,2024-08-04,27,33325.3,17096.16,516.0,24,4,No Loan,0.0,0.0,0.0,0,150,4.92772667542707,0.0,0.0,1.9492856875462095,0
CUS04821,Male,Kisumu,Town Centre,Widowed,Employed,Fixed Deposit,2022-06-08,2024-12-27,19,50149.88,179626.54,524.0,17,2,No Loan,0.0,0.0,0.0,0,5,30.814717477003942,0.0,0.0,0.27918970103192986,0
CUS04822,Male,Nairobi,CBD Branch,Single,Self-Employed,Business,2024-01-01,2024-01-01,28,51155.79,267238.71,666.0,35,4,No Loan,1030724.13,268457.16,19775.72,0,366,12.02365308804205,12.054712881977313,0.07400020752981482,0.19142357781924632,1
CUS04823,Male,Nyeri,Main Branch,Single,Employed,Business,2024-06-30,2024-06-30,45,70994.3,52114.63,614.0,13,4,No Loan,165180.49,126190.19,3961.96,0,185,6.077529566360052,29.056759685332125,0.07602394951283355,1.3622719762185782,1
CUS04824,Male,Thika,Market Branch,Married,Employed,Joint,2021-04-10,2024-10-10,10,74963.24,8786.11,583.0,21,5,No Loan,50030.67,6146.8,118.53,1,83,44.74375821287779,8.395251140720978,0.013490611886261382,8.532017013217454,1
CUS04825,Male,Eldoret,Industrial Area,Single,Retired,Savings,2024-05-01,2024-08-29,16,117972.15,123079.1,701.0,27,1,No Loan,146131.58,136425.92,4093.46,0,125,8.04862023653088,13.301291933398929,0.03325877423543071,0.9585067651615911,1
CUS04826,Male,Nakuru,CBD Branch,Married,Business Owner,Fixed Deposit,2021-04-09,2023-01-08,31,26131.54,95559.13,634.0,16,1,No Loan,54912.17,54067.92,2687.22,1,724,44.776609724047304,6.789670856149485,0.028121017845181298,0.2734593753626681,1
CUS04827,Female,Nyeri,Westlands,Divorced,Retired,Current,2024-09-17,2024-09-17,10,176281.89,54046.36,624.0,18,5,No Loan,194615.42,81497.55,1409.18,0,106,3.4822601839684624,18.09503174681884,0.026073541307869763,3.261679232421943,1
CUS04828,Female,Kisumu,Industrial Area,Single,Employed,Joint,2021-08-10,2021-11-28,10,27510.3,174718.4,682.0,26,5,No Loan,0.0,0.0,0.0,0,1130,40.73587385019711,0.0,0.0,0.15745508200624547,0
CUS04829,Female,Eldoret,Industrial Area,Widowed,Unemployed,Joint,2024-08-31,2024-08-31,28,55726.63,54046.36,589.0,25,5,Auto,1818731.22,1259869.18,25034.88,0,123,4.040735873850197,279.73077483849045,0.46321121348412736,1.031089420268081,1
CUS04830,Female,Kisumu,Industrial Area,Widowed,Employed,Joint,2021-02-10,2022-03-01,12,104978.99,65289.18,745.0,18,2,Auto,254888.3,32332.85,1517.82,0,1037,46.681997371879106,5.942702910344409,0.023247649916877496,1.607907925938111,1
CUS04831,Male,Nairobi,CBD Branch,Married,Unemployed,Fixed Deposit,2021-04-09,2022-08-02,33,238769.59,66726.72,556.0,22,3,Business,124256.27,66382.38,2054.4,0,883,44.776609724047304,11.93807458241616,0.030788265930050213,3.5783204988945956,1
CUS04832,Male,Mombasa,Town Centre,Widowed,Employed,Joint,2024-11-13,2024-11-15,28,201755.15,28250.33,672.0,29,5,Business,91241.83,31442.05,884.69,0,47,1.609724047306176,13.355759030071507,0.031316094360667644,7.141691796166628,1
CUS04833,Male,Nairobi,Airport Road,Single,Employed,Joint,2021-08-26,2021-08-26,18,155571.58,70262.98,734.0,16,4,Mortgage,0.0,0.0,0.0,0,1224,40.21024967148489,0.0,0.0,2.2141329616250265,0
CUS04834,Male,Kisumu,Airport Road,Married,Employed,Joint,2023-05-04,2024-09-28,28,25400.13,46334.4,509.0,19,1,Personal,106966.6,12456.04,338.56,0,95,19.97371879106439,3.225950481715529,0.007306882143720432,0.5481916243654822,1
CUS04835,Male,Nakuru,Westlands,Single,Retired,Joint,2023-06-29,2023-09-16,28,118794.49,28784.79,592.0,27,2,No Loan,718303.59,105196.25,4614.38,0,473,18.134034165571617,43.8549317191475,0.16030618948409905,4.1269882462230925,1
CUS04836,Female,Kisumu,Main Branch,Single,Retired,Savings,2023-02-18,2023-02-18,43,13726.29,5563.89,711.0,22,3,Education,31484.66,3601.16,97.95,0,683,22.437582128777922,7.766853765980276,0.017604589594690044,2.467031159853987,1
CUS04837,Male,Thika,Market Branch,Single,Unemployed,Fixed Deposit,2021-09-11,2021-12-21,39,71068.78,23303.93,712.0,26,1,No Loan,2976642.75,1956305.23,55699.94,0,1107,39.68462549277267,1007.3692617511296,2.390152218960493,3.049647849096697,1
CUS04838,Female,Nyeri,Westlands,Single,Employed,Business,2024-01-26,2024-01-26,14,80041.62,17637.24,606.0,18,1,No Loan,0.0,0.0,0.0,0,341,11.202365308804204,0.0,0.0,4.5382168638630525,0
CUS04839,Female,Nakuru,Main Branch,Single,Employed,Current,2022-06-02,2022-06-02,8,6093.84,62478.22,561.0,26,1,Business,0.0,0.0,0.0,0,944,31.011826544021023,0.0,0.0,0.09753542914634893,0
CUS04840,Female,Nakuru,Market Branch,Divorced,Employed,Business,2023-08-30,2024-05-25,30,48028.33,54046.36,696.0,21,4,Auto,0.0,0.0,0.0,0,221,16.09724047306176,0.0,0.0,0.8886505955257672,0
CUS04841,Female,Nyeri,Main Branch,Single,Employed,Joint,2024-12-08,2024-12-08,36,467344.58,75036.24,714.0,17,4,Auto,586003.53,524934.07,9613.53,1,24,0.7884362680683311,83.94888709775435,0.12811849314411278,6.228251575505382,1
CUS04842,Male,Kisumu,Westlands,Single,Self-Employed,Fixed Deposit,2021-11-10,2021-11-10,3,460673.82,39305.5,526.0,27,4,Business,0.0,0.0,0.0,0,1148,37.71353482260184,0.0,0.0,11.720339901540497,0
CUS04843,Female,Kisumu,Westlands,Single,Employed,Current,2022-02-25,2023-05-02,10,65155.41,43747.97,523.0,21,3,Auto,199538.74,169367.37,8608.23,0,610,34.19842312746386,46.457205671486015,0.1967686729235665,1.4893356194584573,1
CUS04844,Male,Nakuru,Industrial Area,Widowed,Self-Employed,Business,2024-11-24,2024-11-24,9,6608.48,143776.39,638.0,17,1,No Loan,0.0,0.0,0.0,0,38,1.2483574244415243,0.0,0.0,0.04596359666562778,0
CUS04845,Female,Kisumu,CBD Branch,Divorced,Employed,Fixed Deposit,2024-11-05,2024-11-05,47,29602.17,51736.64,670.0,21,5,No Loan,1299493.92,169503.91,3295.88,0,57,1.8725361366622864,39.31540432467203,0.06370494875585272,0.5721703226185543,1
CUS04846,Male,Eldoret,Airport Road,Single,Retired,Joint,2024-07-14,2024-07-14,40,74690.8,352330.87,596.0,26,3,Personal,0.0,0.0,0.0,0,171,5.617608409986859,0.0,0.0,0.21199050767251817,0
CUS04847,Male,Nakuru,Main Branch,Widowed,Retired,Joint,2021-01-20,2022-03-05,13,442842.59,46330.82,674.0,18,4,Personal,286699.27,159686.19,4460.45,0,1033,47.3718791064389,41.35981793544772,0.09627392737706779,9.558272225702028,1
CUS04848,Male,Thika,Main Branch,Single,Employed,Joint,2022-09-09,2024-02-15,22,22832.72,83890.04,563.0,16,4,Mortgage,215654.14,163579.98,5274.41,0,321,27.75952693823916,23.399199237478015,0.06287289885664615,0.2721743844680489,1
CUS04849,Male,Nyeri,Industrial Area,Single,Employed,Current,2023-05-12,2023-05-12,24,216281.11,4134.04,450.0,22,4,Personal,45060.19,16150.36,728.08,1,600,19.71090670170828,46.88012694603826,0.17611827655271842,52.31713045834099,1
CUS04850,Male,Nakuru,Airport Road,Divorced,Employed,Current,2024-09-17,2024-09-17,7,17258.19,84752.85,586.0,19,2,Business,102857.16,101258.46,3357.82,0,106,3.4822601839684624,14.33699893277925,0.03961896266615223,0.2036296124555103,1
CUS04851,Male,Kisumu,CBD Branch,Divorced,Business Owner,Joint,2021-07-26,2023-01-05,13,596544.86,152533.98,625.0,27,1,Business,0.0,0.0,0.0,0,727,41.22864651773981,0.0,0.0,3.9108981487272536,0
CUS04852,Female,Nairobi,Industrial Area,Married,Retired,Current,2024-09-18,2024-09-18,6,72096.97,228418.99,597.0,18,5,No Loan,0.0,0.0,0.0,0,105,3.4494086727989486,0.0,0.0,0.31563474648057943,0
CUS04853,Female,Eldoret,Town Centre,Single,Employed,Business,2023-12-02,2023-12-02,10,223904.67,473773.34,527.0,19,1,No Loan,260930.99,48878.25,1853.01,0,396,13.009198423127463,1.2380160521484809,0.00391117406479647,0.4725987114429022,1
CUS04854,Male,Kisumu,CBD Branch,Married,Retired,Savings,2022-07-07,2024-10-18,11,62917.36,26522.76,474.0,11,3,Personal,761555.72,200465.06,4882.6,0,75,29.86202365308804,90.69873271107532,0.18409094679437588,2.3722025912838633,1
CUS04855,Female,Mombasa,Town Centre,Single,Business Owner,Fixed Deposit,2024-06-29,2024-06-29,29,148195.76,54046.36,578.0,23,2,Business,0.0,0.0,0.0,0,186,6.110381077529566,0.0,0.0,2.742011857967863,0
CUS04856,Female,Eldoret,Main Branch,Married,Business Owner,Savings,2024-05-25,2024-05-25,16,31981.97,47931.46,691.0,28,3,Mortgage,106627.41,58136.02,1406.95,0,221,7.260183968462549,14.55478802439984,0.029353372503153462,0.6672438102240158,1
CUS04857,Female,Mombasa,Market Branch,Single,Unemployed,Savings,2024-12-06,2024-12-06,20,23677.3,66375.56,720.0,23,4,Mortgage,413815.99,327306.47,5949.3,0,26,0.8541392904073587,59.173551831427105,0.08963088221025932,0.35671714106818836,1
CUS04858,Female,Nyeri,Airport Road,Divorced,Employed,Fixed Deposit,2021-10-08,2021-10-08,21,417248.39,13706.06,715.0,21,4,Auto,0.0,0.0,0.0,0,1181,38.797634691195796,0.0,0.0,30.442621001221358,0
CUS04859,Male,Nyeri,Main Branch,Divorced,Retired,Business,2023-05-08,2023-05-08,29,374511.57,54046.36,554.0,25,5,Mortgage,0.0,0.0,0.0,0,604,19.842312746386334,0.0,0.0,6.929450382967512,0
CUS04860,Female,Nyeri,Industrial Area,Married,Employed,Current,2021-08-03,2022-11-23,14,327678.9,192253.4,527.0,26,1,Education,458166.0,291146.61,8623.94,0,770,40.9658344283837,18.172678974728143,0.04485715207117274,1.7044114694460542,1
CUS04861,Male,Nyeri,CBD Branch,Married,Self-Employed,Savings,2023-11-14,2023-11-14,41,147297.87,47777.76,659.0,30,3,Personal,0.0,0.0,0.0,0,414,13.600525624178712,0.0,0.0,3.082979821573887,0
CUS04862,Male,Eldoret,CBD Branch,Widowed,Retired,Savings,2024-06-19,2024-06-19,16,247748.67,26328.1,670.0,27,4,No Loan,0.0,0.0,0.0,0,196,6.438896189224704,0.0,0.0,9.41004743980766,0
CUS04863,Female,Nyeri,Main Branch,Divorced,Retired,Business,2021-08-30,2024-06-18,9,10730.35,12143.4,652.0,25,5,No Loan,0.0,0.0,0.0,0,197,40.07884362680683,0.0,0.0,0.8836363786089564,0
CUS04864,Male,Nakuru,Industrial Area,Single,Employed,Business,2022-08-02,2022-08-02,6,61147.66,92101.53,458.0,22,5,No Loan,0.0,0.0,0.0,0,883,29.00788436268068,0.0,0.0,0.6639157894553978,0
CUS04865,Male,Nyeri,Airport Road,Single,Employed,Joint,2021-08-22,2021-09-05,38,56466.75,29944.28,550.0,18,3,No Loan,424166.83,361405.67,6133.88,0,1214,40.34165571616294,144.83126794165696,0.20484312863758955,1.8857274244029245,1
CUS04866,Female,Nyeri,Westlands,Single,Employed,Joint,2021-08-06,2024-02-25,29,151444.12,192226.54,617.0,19,1,Business,0.0,0.0,0.0,0,311,40.86727989487516,0.0,0.0,0.7878418869735677,0
CUS04867,Male,Eldoret,Town Centre,Single,Employed,Business,2023-10-17,2023-10-17,18,65998.65,88938.84,658.0,13,2,Business,0.0,0.0,0.0,0,442,14.520367936925098,0.0,0.0,0.7420678074955778,0
CUS04868,Male,Kisumu,Market Branch,Single,Employed,Savings,2022-02-11,2023-09-24,24,24114.56,54046.36,681.0,14,5,Mortgage,327501.36,75490.26,1436.14,0,465,34.65834428383705,16.761223512554775,0.02657237231147482,0.4461828696696688,1
CUS04869,Male,Nyeri,Industrial Area,Widowed,Unemployed,Fixed Deposit,2024-06-01,2024-06-01,17,136124.58,65569.81,631.0,35,3,No Loan,0.0,0.0,0.0,1,214,7.030223390275952,0.0,0.0,2.0760252317339334,0
CUS04870,Female,Mombasa,Airport Road,Married,Employed,Savings,2022-02-14,2022-11-28,36,252611.22,3748.58,646.0,18,4,Mortgage,790138.73,85757.72,2619.5,0,765,34.55978975032851,274.52865885215203,0.6987979448217725,67.38850978237093,1
CUS04871,Female,Nairobi,Town Centre,Single,Employed,Joint,2022-06-23,2022-12-29,21,72220.0,214968.61,626.0,29,2,Mortgage,1128400.94,724944.94,18543.53,0,734,30.321944809461232,40.46795148370732,0.08626157093354235,0.3359560263240294,1
CUS04872,Male,Mombasa,Airport Road,Single,Self-Employed,Savings,2023-12-08,2023-12-08,19,21280.98,79095.47,674.0,23,2,Business,658500.02,552752.59,16164.94,0,390,12.81208935611038,83.86107421828329,0.20437251336897044,0.2690543466016448,1
CUS04873,Female,Thika,CBD Branch,Divorced,Employed,Current,2022-02-18,2024-02-15,23,32851.85,410110.41,645.0,28,1,Education,80535.62,53712.92,1019.65,0,321,34.42838370565046,1.5716622262770652,0.0024862816820475247,0.08010489175341831,1
